analyte,age,method,ri_low,ri_high,ri_mid,n
K,58,NORMA_q_age,3.48,4.85,4.16,40
K,59,NORMA_q_age,3.44,4.84,4.14,34
K,60,NORMA_q_age,3.5,4.86,4.18,55
K,61,NORMA_q_age,3.51,4.77,4.14,45
K,62,NORMA_q_age,3.51,4.86,4.19,44
K,63,NORMA_q_age,3.49,4.88,4.18,65
K,64,NORMA_q_age,3.57,4.95,4.26,38
K,65,NORMA_q_age,3.47,4.82,4.14,50
K,66,NORMA_q_age,3.48,4.91,4.19,51
K,67,NORMA_q_age,3.47,4.97,4.22,51
K,68,NORMA_q_age,3.5,4.82,4.16,45
K,69,NORMA_q_age,3.44,4.97,4.21,42
K,70,NORMA_q_age,3.48,4.85,4.17,54
K,71,NORMA_q_age,3.46,4.87,4.17,53
K,72,NORMA_q_age,3.54,4.74,4.14,46
K,73,NORMA_q_age,3.47,4.88,4.17,49
K,74,NORMA_q_age,3.49,4.79,4.14,30
K,75,NORMA_q_age,3.6,4.84,4.22,56
K,76,NORMA_q_age,3.46,4.77,4.12,44
K,77,NORMA_q_age,3.55,4.91,4.23,61
K,78,NORMA_q_age,3.5,4.86,4.18,39
K,79,NORMA_q_age,3.53,4.83,4.18,42
K,80,NORMA_q_age,3.55,4.89,4.22,39
K,81,NORMA_q_age,3.43,4.96,4.2,42
K,82,NORMA_q_age,3.51,5.0,4.26,38
K,83,NORMA_q_age,3.49,4.81,4.15,40
K,84,NORMA_q_age,3.51,4.99,4.25,44
K,85,NORMA_q_age,3.44,4.86,4.15,35
K,86,NORMA_q_age,3.54,4.97,4.26,24
K,87,NORMA_q_age,3.47,4.93,4.2,11
K,88,NORMA_q_age,3.41,4.85,4.13,19
K,89,NORMA_q_age,3.39,4.81,4.1,20
K,19,NORMA_334f7e21,3.25,4.54,3.89,7
K,21,NORMA_334f7e21,3.39,4.99,4.19,6
K,22,NORMA_334f7e21,3.35,4.87,4.11,10
K,23,NORMA_334f7e21,3.55,4.9,4.23,6
K,24,NORMA_334f7e21,3.32,4.77,4.04,7
K,25,NORMA_334f7e21,3.48,4.67,4.07,9
K,26,NORMA_334f7e21,3.5,4.9,4.2,11
K,27,NORMA_334f7e21,3.39,4.61,4.0,5
K,28,NORMA_334f7e21,3.38,4.8,4.09,5
K,29,NORMA_334f7e21,3.46,4.65,4.06,8
K,30,NORMA_334f7e21,3.51,4.68,4.09,7
K,31,NORMA_334f7e21,3.45,4.81,4.13,11
K,32,NORMA_334f7e21,3.42,4.7,4.06,11
K,33,NORMA_334f7e21,3.53,4.8,4.17,14
K,34,NORMA_334f7e21,3.47,4.77,4.12,16
K,35,NORMA_334f7e21,3.46,4.67,4.06,9
K,36,NORMA_334f7e21,3.38,4.91,4.15,14
K,37,NORMA_334f7e21,3.51,4.87,4.19,14
K,38,NORMA_334f7e21,3.44,4.89,4.17,14
K,39,NORMA_334f7e21,3.37,4.83,4.1,8
K,40,NORMA_334f7e21,3.5,4.94,4.22,19
K,41,NORMA_334f7e21,3.38,4.75,4.06,7
K,42,NORMA_334f7e21,3.33,4.77,4.05,21
K,43,NORMA_334f7e21,3.41,4.69,4.05,13
K,44,NORMA_334f7e21,3.5,4.66,4.08,9
K,45,NORMA_334f7e21,3.48,4.93,4.21,25
K,46,NORMA_334f7e21,3.5,4.85,4.17,28
K,47,NORMA_334f7e21,3.41,4.86,4.13,24
K,48,NORMA_334f7e21,3.43,4.79,4.11,26
K,49,NORMA_334f7e21,3.44,4.87,4.16,25
K,50,NORMA_334f7e21,3.49,4.78,4.14,24
K,51,NORMA_334f7e21,3.48,4.91,4.2,34
K,52,NORMA_334f7e21,3.49,4.9,4.2,32
K,53,NORMA_334f7e21,3.34,4.79,4.07,25
K,54,NORMA_334f7e21,3.46,4.8,4.13,35
K,55,NORMA_334f7e21,3.46,4.75,4.1,33
K,56,NORMA_334f7e21,3.41,4.89,4.15,37
K,57,NORMA_334f7e21,3.48,4.91,4.19,40
K,58,NORMA_334f7e21,3.47,4.8,4.14,40
K,59,NORMA_334f7e21,3.41,4.8,4.1,34
K,60,NORMA_334f7e21,3.46,4.8,4.13,55
K,61,NORMA_334f7e21,3.48,4.75,4.12,45
K,62,NORMA_334f7e21,3.49,4.85,4.17,44
K,63,NORMA_334f7e21,3.46,4.83,4.15,65
K,64,NORMA_334f7e21,3.55,4.92,4.24,38
K,65,NORMA_334f7e21,3.44,4.77,4.11,50
K,66,NORMA_334f7e21,3.44,4.87,4.16,51
K,67,NORMA_334f7e21,3.45,4.93,4.19,51
K,68,NORMA_334f7e21,3.46,4.8,4.13,45
K,69,NORMA_334f7e21,3.4,4.93,4.17,42
K,70,NORMA_334f7e21,3.44,4.82,4.13,54
K,71,NORMA_334f7e21,3.41,4.88,4.14,53
K,72,NORMA_334f7e21,3.49,4.72,4.1,46
K,73,NORMA_334f7e21,3.41,4.84,4.13,49
K,74,NORMA_334f7e21,3.43,4.77,4.1,30
K,75,NORMA_334f7e21,3.55,4.82,4.18,56
K,76,NORMA_334f7e21,3.41,4.76,4.09,44
K,77,NORMA_334f7e21,3.51,4.89,4.2,61
K,78,NORMA_334f7e21,3.45,4.83,4.14,39
K,79,NORMA_334f7e21,3.49,4.81,4.15,42
K,80,NORMA_334f7e21,3.53,4.85,4.19,39
K,81,NORMA_334f7e21,3.4,4.93,4.16,42
K,82,NORMA_334f7e21,3.48,4.97,4.23,38
K,83,NORMA_334f7e21,3.44,4.79,4.11,40
K,84,NORMA_334f7e21,3.46,4.96,4.21,44
K,85,NORMA_334f7e21,3.42,4.81,4.11,35
K,86,NORMA_334f7e21,3.5,4.95,4.22,24
K,87,NORMA_334f7e21,3.44,4.87,4.16,11
K,88,NORMA_334f7e21,3.39,4.78,4.08,19
K,89,NORMA_334f7e21,3.36,4.78,4.07,20
MCH,20,NORMA_q_age_set_co,28.57,30.22,29.4,7
MCH,24,NORMA_q_age_set_co,28.36,29.66,29.01,7
MCH,25,NORMA_q_age_set_co,28.57,30.51,29.54,9
MCH,26,NORMA_q_age_set_co,28.55,30.7,29.63,9
MCH,27,NORMA_q_age_set_co,28.21,30.05,29.13,9
MCH,29,NORMA_q_age_set_co,28.19,30.32,29.26,10
MCH,30,NORMA_q_age_set_co,29.83,31.63,30.73,8
MCH,33,NORMA_q_age_set_co,30.08,32.33,31.21,5
MCH,34,NORMA_q_age_set_co,28.77,31.31,30.04,10
MCH,35,NORMA_q_age_set_co,28.94,30.79,29.86,12
MCH,36,NORMA_q_age_set_co,29.24,31.15,30.2,18
MCH,37,NORMA_q_age_set_co,28.5,30.52,29.51,7
MCH,38,NORMA_q_age_set_co,29.36,31.22,30.29,11
MCH,39,NORMA_q_age_set_co,29.17,31.47,30.32,9
MCH,40,NORMA_q_age_set_co,28.47,30.44,29.45,15
MCH,41,NORMA_q_age_set_co,28.07,30.13,29.1,6
MCH,42,NORMA_q_age_set_co,28.47,30.65,29.56,21
MCH,43,NORMA_q_age_set_co,28.81,30.8,29.81,10
MCH,44,NORMA_q_age_set_co,29.39,31.44,30.41,17
MCH,45,NORMA_q_age_set_co,28.47,30.47,29.47,14
MCH,46,NORMA_q_age_set_co,29.31,31.54,30.43,19
MCH,47,NORMA_q_age_set_co,28.46,30.23,29.35,18
MCH,48,NORMA_q_age_set_co,28.88,30.71,29.79,31
MCH,49,NORMA_q_age_set_co,28.36,30.43,29.4,16
MCH,50,NORMA_q_age_set_co,28.89,30.63,29.76,29
MCH,51,NORMA_q_age_set_co,28.41,30.09,29.25,23
MCH,52,NORMA_q_age_set_co,28.72,30.93,29.82,29
MCH,53,NORMA_q_age_set_co,29.02,30.96,29.99,30
MCH,54,NORMA_q_age_set_co,28.91,30.78,29.84,34
MCH,55,NORMA_q_age_set_co,29.11,30.87,29.99,33
MCH,56,NORMA_q_age_set_co,29.23,30.93,30.08,44
MCH,57,NORMA_q_age_set_co,29.02,30.91,29.97,45
MCH,58,NORMA_q_age_set_co,28.76,30.49,29.63,46
MCH,59,NORMA_q_age_set_co,28.56,30.46,29.51,44
MCH,60,NORMA_q_age_set_co,28.96,30.73,29.84,48
MCH,61,NORMA_q_age_set_co,28.97,30.94,29.95,37
MCH,62,NORMA_q_age_set_co,29.71,31.39,30.55,45
MCH,63,NORMA_q_age_set_co,28.73,30.84,29.78,48
MCH,64,NORMA_q_age_set_co,29.24,31.0,30.12,46
MCH,65,NORMA_q_age_set_co,28.91,31.06,29.98,54
MCH,66,NORMA_q_age_set_co,28.91,31.18,30.05,57
MCH,67,NORMA_q_age_set_co,29.01,31.17,30.09,50
MCH,68,NORMA_q_age_set_co,29.03,30.91,29.97,52
MCH,69,NORMA_q_age_set_co,29.21,31.22,30.22,51
MCH,70,NORMA_q_age_set_co,28.83,30.77,29.8,51
MCH,71,NORMA_q_age_set_co,28.81,30.7,29.75,73
MCH,72,NORMA_q_age_set_co,29.22,30.93,30.08,57
MCH,73,NORMA_q_age_set_co,29.08,31.06,30.07,43
MCH,74,NORMA_q_age_set_co,28.93,30.9,29.92,44
MCH,75,NORMA_q_age_set_co,29.0,31.01,30.0,48
MCH,76,NORMA_q_age_set_co,28.79,30.56,29.68,44
MCH,77,NORMA_q_age_set_co,28.74,30.69,29.71,59
MCH,78,NORMA_q_age_set_co,28.98,31.06,30.02,48
MCH,79,NORMA_q_age_set_co,29.16,30.85,30.01,41
MCH,80,NORMA_q_age_set_co,29.13,30.84,29.98,30
MCH,81,NORMA_q_age_set_co,28.72,30.66,29.69,33
MCH,82,NORMA_q_age_set_co,29.48,31.1,30.29,40
MCH,83,NORMA_q_age_set_co,29.19,30.93,30.06,27
MCH,84,NORMA_q_age_set_co,29.11,30.9,30.01,55
MCH,85,NORMA_q_age_set_co,28.81,30.49,29.65,26
MCH,86,NORMA_q_age_set_co,29.17,30.88,30.02,31
MCH,87,NORMA_q_age_set_co,29.42,31.2,30.31,31
MCH,88,NORMA_q_age_set_co,28.74,31.05,29.9,23
MCH,89,NORMA_q_age_set_co,29.59,31.7,30.65,25
MCH,20,NORMA,28.34,30.44,29.39,7
MCH,24,NORMA,28.17,30.19,29.18,7
MCH,25,NORMA,28.26,30.78,29.52,9
MCH,26,NORMA,28.25,31.07,29.66,9
MCH,27,NORMA,28.03,30.43,29.23,9
MCH,29,NORMA,28.05,30.62,29.34,10
MCH,30,NORMA,29.43,31.67,30.55,8
MCH,33,NORMA,29.52,32.27,30.89,5
MCH,34,NORMA,28.19,31.61,29.9,10
MCH,35,NORMA,28.48,31.05,29.76,12
MCH,36,NORMA,28.87,31.31,30.09,18
MCH,37,NORMA,27.81,30.72,29.26,7
MCH,38,NORMA,28.93,31.36,30.15,11
MCH,39,NORMA,28.71,31.72,30.21,9
MCH,40,NORMA,28.29,30.64,29.47,15
MCH,41,NORMA,27.79,30.69,29.24,6
MCH,42,NORMA,28.26,30.9,29.58,21
MCH,43,NORMA,28.58,31.3,29.94,10
MCH,44,NORMA,28.89,31.75,30.32,17
MCH,45,NORMA,28.28,30.74,29.51,14
MCH,46,NORMA,28.95,31.87,30.41,19
MCH,47,NORMA,28.18,30.56,29.37,18
MCH,48,NORMA,28.57,31.12,29.84,31
MCH,49,NORMA,28.11,30.78,29.45,16
MCH,50,NORMA,28.56,30.91,29.73,29
MCH,51,NORMA,28.03,30.2,29.11,23
MCH,52,NORMA,28.2,31.42,29.81,29
MCH,53,NORMA,28.59,31.15,29.87,30
MCH,54,NORMA,28.56,30.99,29.77,34
MCH,55,NORMA,28.68,31.08,29.88,33
MCH,56,NORMA,28.81,31.21,30.01,44
MCH,57,NORMA,28.6,31.21,29.9,45
MCH,58,NORMA,28.37,30.75,29.56,46
MCH,59,NORMA,28.22,30.73,29.47,44
MCH,60,NORMA,28.66,30.9,29.78,48
MCH,61,NORMA,28.6,31.22,29.91,37
MCH,62,NORMA,29.3,31.68,30.49,45
MCH,63,NORMA,28.3,31.15,29.73,48
MCH,64,NORMA,28.88,31.17,30.02,46
MCH,65,NORMA,28.52,31.37,29.95,54
MCH,66,NORMA,28.5,31.49,30.0,57
MCH,67,NORMA,28.54,31.49,30.02,50
MCH,68,NORMA,28.58,31.15,29.86,52
MCH,69,NORMA,28.72,31.45,30.09,51
MCH,70,NORMA,28.35,31.1,29.72,51
MCH,71,NORMA,28.49,31.08,29.78,73
MCH,72,NORMA,28.8,31.23,30.02,57
MCH,73,NORMA,28.65,31.31,29.98,43
MCH,74,NORMA,28.53,31.25,29.89,44
MCH,75,NORMA,28.6,31.29,29.95,48
MCH,76,NORMA,28.43,30.84,29.64,44
MCH,77,NORMA,28.34,30.95,29.65,59
MCH,78,NORMA,28.57,31.35,29.96,48
MCH,79,NORMA,28.78,31.14,29.96,41
MCH,80,NORMA,28.77,31.15,29.96,30
MCH,81,NORMA,28.34,31.07,29.71,33
MCH,82,NORMA,29.21,31.31,30.26,40
MCH,83,NORMA,28.81,31.19,30.0,27
MCH,84,NORMA,28.77,31.14,29.96,55
MCH,85,NORMA,28.37,30.67,29.52,26
MCH,86,NORMA,28.85,31.03,29.94,31
MCH,87,NORMA,29.02,31.42,30.22,31
MCH,88,NORMA,28.19,31.48,29.84,23
MCH,89,NORMA,29.07,31.92,30.49,25
MCH,20,NORMA_q_age,28.42,30.35,29.38,7
MCH,24,NORMA_q_age,28.2,30.05,29.12,7
MCH,25,NORMA_q_age,28.41,30.75,29.58,9
MCH,26,NORMA_q_age,28.36,31.05,29.71,9
MCH,27,NORMA_q_age,28.06,30.34,29.2,9
MCH,29,NORMA_q_age,28.12,30.74,29.43,10
MCH,30,NORMA_q_age,29.63,31.71,30.67,8
MCH,33,NORMA_q_age,29.83,32.25,31.04,5
MCH,34,NORMA_q_age,28.56,31.7,30.13,10
MCH,35,NORMA_q_age,28.68,30.95,29.82,12
MCH,36,NORMA_q_age,29.05,31.32,30.19,18
MCH,37,NORMA_q_age,27.99,30.74,29.36,7
MCH,38,NORMA_q_age,29.17,31.43,30.3,11
MCH,39,NORMA_q_age,28.93,31.73,30.33,9
MCH,40,NORMA_q_age,28.31,30.65,29.48,15
MCH,41,NORMA_q_age,27.76,30.82,29.29,6
MCH,42,NORMA_q_age,28.31,30.9,29.6,21
MCH,43,NORMA_q_age,28.54,31.27,29.9,10
MCH,44,NORMA_q_age,29.03,31.69,30.36,17
MCH,45,NORMA_q_age,28.35,30.83,29.59,14
MCH,46,NORMA_q_age,29.01,31.86,30.43,19
MCH,47,NORMA_q_age,28.28,30.53,29.41,18
MCH,48,NORMA_q_age,28.62,31.24,29.93,31
MCH,49,NORMA_q_age,28.09,30.89,29.49,16
MCH,50,NORMA_q_age,28.66,30.86,29.76,29
MCH,51,NORMA_q_age,28.21,30.23,29.22,23
MCH,52,NORMA_q_age,28.29,31.37,29.83,29
MCH,53,NORMA_q_age,28.7,31.12,29.91,30
MCH,54,NORMA_q_age,28.68,30.92,29.8,34
MCH,55,NORMA_q_age,28.84,31.05,29.95,33
MCH,56,NORMA_q_age,28.92,31.22,30.07,44
MCH,57,NORMA_q_age,28.75,31.19,29.97,45
MCH,58,NORMA_q_age,28.5,30.67,29.58,46
MCH,59,NORMA_q_age,28.36,30.74,29.55,44
MCH,60,NORMA_q_age,28.79,30.99,29.89,48
MCH,61,NORMA_q_age,28.7,31.27,29.98,37
MCH,62,NORMA_q_age,29.41,31.65,30.53,45
MCH,63,NORMA_q_age,28.4,31.19,29.79,48
MCH,64,NORMA_q_age,28.9,31.14,30.02,46
MCH,65,NORMA_q_age,28.62,31.35,29.98,54
MCH,66,NORMA_q_age,28.62,31.51,30.06,57
MCH,67,NORMA_q_age,28.67,31.45,30.06,50
MCH,68,NORMA_q_age,28.7,31.16,29.93,52
MCH,69,NORMA_q_age,28.88,31.41,30.14,51
MCH,70,NORMA_q_age,28.5,31.04,29.77,51
MCH,71,NORMA_q_age,28.58,31.01,29.79,73
MCH,72,NORMA_q_age,28.95,31.17,30.06,57
MCH,73,NORMA_q_age,28.81,31.27,30.04,43
MCH,74,NORMA_q_age,28.65,31.21,29.93,44
MCH,75,NORMA_q_age,28.7,31.22,29.96,48
MCH,76,NORMA_q_age,28.54,30.77,29.65,44
MCH,77,NORMA_q_age,28.48,30.95,29.72,59
MCH,78,NORMA_q_age,28.69,31.33,30.01,48
MCH,79,NORMA_q_age,28.93,31.06,30.0,41
MCH,80,NORMA_q_age,28.79,31.16,29.97,30
MCH,81,NORMA_q_age,28.42,31.14,29.78,33
MCH,82,NORMA_q_age,29.29,31.35,30.32,40
MCH,83,NORMA_q_age,28.91,31.19,30.05,27
MCH,84,NORMA_q_age,28.85,31.15,30.0,55
MCH,85,NORMA_q_age,28.45,30.61,29.53,26
MCH,86,NORMA_q_age,28.99,31.05,30.02,31
MCH,87,NORMA_q_age,29.12,31.43,30.27,31
MCH,88,NORMA_q_age,28.38,31.53,29.95,23
MCH,89,NORMA_q_age,29.18,31.97,30.58,25
MCH,20,NORMA_334f7e21,28.43,30.38,29.41,7
MCH,24,NORMA_334f7e21,28.2,30.18,29.19,7
MCH,25,NORMA_334f7e21,28.4,30.85,29.63,9
MCH,26,NORMA_334f7e21,28.32,31.19,29.75,9
MCH,27,NORMA_334f7e21,28.04,30.48,29.26,9
MCH,29,NORMA_334f7e21,28.05,30.62,29.33,10
MCH,30,NORMA_334f7e21,29.56,31.7,30.63,8
MCH,33,NORMA_334f7e21,29.65,32.24,30.94,5
MCH,34,NORMA_334f7e21,28.45,31.58,30.02,10
MCH,35,NORMA_334f7e21,28.69,30.99,29.84,12
MCH,36,NORMA_334f7e21,29.08,31.34,30.21,18
MCH,37,NORMA_334f7e21,27.88,30.74,29.31,7
MCH,38,NORMA_334f7e21,29.13,31.29,30.21,11
MCH,39,NORMA_334f7e21,28.85,31.77,30.31,9
MCH,40,NORMA_334f7e21,28.34,30.69,29.52,15
MCH,41,NORMA_334f7e21,27.75,30.77,29.26,6
MCH,42,NORMA_334f7e21,28.29,30.96,29.62,21
MCH,43,NORMA_334f7e21,28.39,31.24,29.82,10
MCH,44,NORMA_334f7e21,29.0,31.74,30.37,17
MCH,45,NORMA_334f7e21,28.26,30.78,29.52,14
MCH,46,NORMA_334f7e21,28.97,31.96,30.47,19
MCH,47,NORMA_334f7e21,28.27,30.57,29.42,18
MCH,48,NORMA_334f7e21,28.63,31.09,29.86,31
MCH,49,NORMA_334f7e21,28.08,30.84,29.46,16
MCH,50,NORMA_334f7e21,28.58,30.91,29.75,29
MCH,51,NORMA_334f7e21,28.14,30.28,29.21,23
MCH,52,NORMA_334f7e21,28.13,31.49,29.81,29
MCH,53,NORMA_334f7e21,28.7,31.11,29.91,30
MCH,54,NORMA_334f7e21,28.54,31.02,29.78,34
MCH,55,NORMA_334f7e21,28.71,31.07,29.89,33
MCH,56,NORMA_334f7e21,28.85,31.29,30.07,44
MCH,57,NORMA_334f7e21,28.61,31.26,29.93,45
MCH,58,NORMA_334f7e21,28.37,30.8,29.58,46
MCH,59,NORMA_334f7e21,28.3,30.77,29.53,44
MCH,60,NORMA_334f7e21,28.74,30.94,29.84,48
MCH,61,NORMA_334f7e21,28.63,31.31,29.97,37
MCH,62,NORMA_334f7e21,29.38,31.67,30.53,45
MCH,63,NORMA_334f7e21,28.31,31.2,29.75,48
MCH,64,NORMA_334f7e21,28.84,31.18,30.01,46
MCH,65,NORMA_334f7e21,28.55,31.39,29.97,54
MCH,66,NORMA_334f7e21,28.57,31.55,30.06,57
MCH,67,NORMA_334f7e21,28.6,31.53,30.06,50
MCH,68,NORMA_334f7e21,28.65,31.1,29.88,52
MCH,69,NORMA_334f7e21,28.82,31.47,30.14,51
MCH,70,NORMA_334f7e21,28.41,31.12,29.77,51
MCH,71,NORMA_334f7e21,28.5,31.08,29.79,73
MCH,72,NORMA_334f7e21,28.87,31.3,30.09,57
MCH,73,NORMA_334f7e21,28.71,31.38,30.04,43
MCH,74,NORMA_334f7e21,28.56,31.23,29.9,44
MCH,75,NORMA_334f7e21,28.6,31.35,29.98,48
MCH,76,NORMA_334f7e21,28.46,30.87,29.67,44
MCH,77,NORMA_334f7e21,28.41,31.02,29.71,59
MCH,78,NORMA_334f7e21,28.62,31.38,30.0,48
MCH,79,NORMA_334f7e21,28.83,31.18,30.0,41
MCH,80,NORMA_334f7e21,28.73,31.22,29.98,30
MCH,81,NORMA_334f7e21,28.39,31.06,29.72,33
MCH,82,NORMA_334f7e21,29.28,31.35,30.32,40
MCH,83,NORMA_334f7e21,28.91,31.18,30.05,27
MCH,84,NORMA_334f7e21,28.83,31.2,30.02,55
MCH,85,NORMA_334f7e21,28.41,30.67,29.54,26
MCH,86,NORMA_334f7e21,28.88,31.09,29.99,31
MCH,87,NORMA_334f7e21,29.11,31.48,30.3,31
MCH,88,NORMA_334f7e21,28.24,31.47,29.85,23
MCH,89,NORMA_334f7e21,29.13,31.89,30.51,25
MCHC,18,NORMA_q_age_set_co,32.86,35.12,33.99,5
MCHC,21,NORMA_q_age_set_co,32.92,35.1,34.01,9
MCHC,23,NORMA_q_age_set_co,32.73,34.68,33.7,5
MCHC,25,NORMA_q_age_set_co,32.85,34.96,33.9,11
MCHC,26,NORMA_q_age_set_co,33.27,35.51,34.39,9
MCHC,27,NORMA_q_age_set_co,33.21,35.38,34.29,11
MCHC,28,NORMA_q_age_set_co,33.06,35.34,34.2,9
MCHC,29,NORMA_q_age_set_co,32.78,34.99,33.89,8
MCHC,30,NORMA_q_age_set_co,32.91,34.67,33.79,9
MCHC,31,NORMA_q_age_set_co,32.85,35.14,34.0,7
MCHC,32,NORMA_q_age_set_co,32.75,35.3,34.03,7
MCHC,33,NORMA_q_age_set_co,32.86,35.26,34.06,7
MCHC,34,NORMA_q_age_set_co,32.54,35.23,33.89,11
MCHC,35,NORMA_q_age_set_co,32.93,35.14,34.03,10
MCHC,36,NORMA_q_age_set_co,32.61,34.88,33.75,15
MCHC,37,NORMA_q_age_set_co,32.8,35.22,34.01,15
MCHC,38,NORMA_q_age_set_co,33.04,35.14,34.09,10
MCHC,39,NORMA_q_age_set_co,32.66,34.98,33.82,13
MCHC,40,NORMA_q_age_set_co,32.79,34.77,33.78,14
MCHC,41,NORMA_q_age_set_co,32.74,34.78,33.76,15
MCHC,42,NORMA_q_age_set_co,32.36,34.77,33.57,6
MCHC,43,NORMA_q_age_set_co,32.56,34.68,33.62,21
MCHC,44,NORMA_q_age_set_co,32.37,35.12,33.75,19
MCHC,45,NORMA_q_age_set_co,32.67,34.93,33.8,16
MCHC,46,NORMA_q_age_set_co,32.92,35.3,34.11,22
MCHC,47,NORMA_q_age_set_co,32.97,35.19,34.08,17
MCHC,48,NORMA_q_age_set_co,32.75,34.82,33.78,29
MCHC,49,NORMA_q_age_set_co,32.72,35.18,33.95,26
MCHC,50,NORMA_q_age_set_co,32.91,35.23,34.07,28
MCHC,51,NORMA_q_age_set_co,32.8,35.29,34.05,31
MCHC,52,NORMA_q_age_set_co,32.69,35.24,33.96,33
MCHC,53,NORMA_q_age_set_co,32.67,35.16,33.91,30
MCHC,54,NORMA_q_age_set_co,32.69,34.98,33.84,22
MCHC,55,NORMA_q_age_set_co,32.67,34.78,33.72,32
MCHC,56,NORMA_q_age_set_co,32.67,35.17,33.92,46
MCHC,57,NORMA_q_age_set_co,32.81,35.18,33.99,57
MCHC,58,NORMA_q_age_set_co,32.87,35.11,33.99,41
MCHC,59,NORMA_q_age_set_co,32.74,35.15,33.94,45
MCHC,60,NORMA_q_age_set_co,32.79,34.91,33.85,27
MCHC,61,NORMA_q_age_set_co,32.7,35.11,33.9,39
MCHC,62,NORMA_q_age_set_co,32.73,34.91,33.82,57
MCHC,63,NORMA_q_age_set_co,32.67,34.98,33.82,52
MCHC,64,NORMA_q_age_set_co,32.86,34.91,33.88,49
MCHC,65,NORMA_q_age_set_co,32.81,35.26,34.03,48
MCHC,66,NORMA_q_age_set_co,32.74,34.87,33.8,43
MCHC,67,NORMA_q_age_set_co,32.74,34.91,33.82,44
MCHC,68,NORMA_q_age_set_co,32.74,34.88,33.81,49
MCHC,69,NORMA_q_age_set_co,32.65,35.11,33.88,60
MCHC,70,NORMA_q_age_set_co,32.73,34.7,33.71,50
MCHC,71,NORMA_q_age_set_co,32.73,34.9,33.81,52
MCHC,72,NORMA_q_age_set_co,32.64,34.91,33.78,64
MCHC,73,NORMA_q_age_set_co,32.68,34.84,33.76,43
MCHC,74,NORMA_q_age_set_co,32.62,34.88,33.75,40
MCHC,75,NORMA_q_age_set_co,32.78,35.0,33.89,44
MCHC,76,NORMA_q_age_set_co,32.79,34.8,33.79,52
MCHC,77,NORMA_q_age_set_co,32.79,35.06,33.92,45
MCHC,78,NORMA_q_age_set_co,32.77,34.99,33.88,48
MCHC,79,NORMA_q_age_set_co,32.78,34.8,33.79,37
MCHC,80,NORMA_q_age_set_co,32.53,34.88,33.71,39
MCHC,81,NORMA_q_age_set_co,32.81,34.79,33.8,42
MCHC,82,NORMA_q_age_set_co,32.7,34.79,33.74,36
MCHC,83,NORMA_q_age_set_co,32.85,34.77,33.81,35
MCHC,84,NORMA_q_age_set_co,32.66,34.53,33.6,27
MCHC,85,NORMA_q_age_set_co,32.72,35.0,33.86,35
MCHC,86,NORMA_q_age_set_co,32.75,34.85,33.8,33
MCHC,87,NORMA_q_age_set_co,32.78,34.73,33.76,23
MCHC,88,NORMA_q_age_set_co,32.69,34.68,33.68,27
MCHC,89,NORMA_q_age_set_co,32.74,34.62,33.68,26
MCHC,18,NORMA,32.48,35.48,33.98,5
MCHC,21,NORMA,32.7,35.15,33.93,9
MCHC,23,NORMA,32.58,35.38,33.98,5
MCHC,25,NORMA,32.76,35.11,33.93,11
MCHC,26,NORMA,33.03,35.56,34.29,9
MCHC,27,NORMA,32.98,35.43,34.2,11
MCHC,28,NORMA,32.8,35.61,34.2,9
MCHC,29,NORMA,32.54,35.29,33.91,8
MCHC,30,NORMA,32.72,34.85,33.79,9
MCHC,31,NORMA,32.66,35.16,33.91,7
MCHC,32,NORMA,32.57,35.19,33.88,7
MCHC,33,NORMA,32.6,35.37,33.99,7
MCHC,34,NORMA,32.34,35.34,33.84,11
MCHC,35,NORMA,32.7,35.39,34.05,10
MCHC,36,NORMA,32.44,35.09,33.76,15
MCHC,37,NORMA,32.61,35.42,34.02,15
MCHC,38,NORMA,32.74,35.56,34.15,10
MCHC,39,NORMA,32.51,35.25,33.88,13
MCHC,40,NORMA,32.63,35.28,33.96,14
MCHC,41,NORMA,32.56,35.1,33.83,15
MCHC,42,NORMA,32.19,34.97,33.58,6
MCHC,43,NORMA,32.37,34.95,33.66,21
MCHC,44,NORMA,32.19,35.51,33.85,19
MCHC,45,NORMA,32.46,35.31,33.89,16
MCHC,46,NORMA,32.63,35.57,34.1,22
MCHC,47,NORMA,32.76,35.28,34.02,17
MCHC,48,NORMA,32.58,35.12,33.85,29
MCHC,49,NORMA,32.56,35.47,34.02,26
MCHC,50,NORMA,32.66,35.53,34.1,28
MCHC,51,NORMA,32.54,35.63,34.08,31
MCHC,52,NORMA,32.5,35.59,34.04,33
MCHC,53,NORMA,32.43,35.43,33.93,30
MCHC,54,NORMA,32.45,35.36,33.91,22
MCHC,55,NORMA,32.48,35.02,33.75,32
MCHC,56,NORMA,32.45,35.48,33.97,46
MCHC,57,NORMA,32.55,35.44,33.99,57
MCHC,58,NORMA,32.59,35.42,34.01,41
MCHC,59,NORMA,32.49,35.53,34.01,45
MCHC,60,NORMA,32.59,35.12,33.86,27
MCHC,61,NORMA,32.53,35.45,33.99,39
MCHC,62,NORMA,32.59,35.21,33.9,57
MCHC,63,NORMA,32.51,35.27,33.89,52
MCHC,64,NORMA,32.7,35.27,33.99,49
MCHC,65,NORMA,32.59,35.68,34.14,48
MCHC,66,NORMA,32.54,35.3,33.92,43
MCHC,67,NORMA,32.56,35.27,33.91,44
